Gene,log2FC,pVal,pAdj,NES
CHEK2,-0.571349516,0.248474558,0.571433384,21.31065
CHEK2,-0.571349516,0.248474558,0.571433384,21.31065
CHEK2,-0.571349516,0.248474558,0.571433384,21.31065
CHEK2,-0.571349516,0.248474558,0.571433384,21.31065
CHEK2,-0.571349516,0.248474558,0.571433384,21.31065
CHEK2,-0.571349516,0.248474558,0.571433384,21.31065
CHEK2,-0.571349516,0.248474558,0.571433384,21.31065
CHEK2,-0.571349516,0.248474558,0.571433384,21.31065
CHEK2,-0.571349516,0.248474558,0.571433384,21.31065
CHEK2,-0.571349516,0.248474558,0.571433384,21.31065
SLC31A2,-0.065303454,0.858258301,0.947254351,25.96382
SLC31A2,-0.065303454,0.858258301,0.947254351,25.96382
SLC31A2,-0.065303454,0.858258301,0.947254351,25.96382
SLC31A2,-0.065303454,0.858258301,0.947254351,25.96382
SLC31A2,-0.065303454,0.858258301,0.947254351,25.96382
SLC31A2,-0.065303454,0.858258301,0.947254351,25.96382
SLC31A2,-0.065303454,0.858258301,0.947254351,25.96382
SLC31A2,-0.065303454,0.858258301,0.947254351,25.96382
SLC31A2,-0.065303454,0.858258301,0.947254351,25.96382
SLC31A2,-0.065303454,0.858258301,0.947254351,25.96382
SLC31A2,-0.065303454,0.858258301,0.947254351,25.96382
SLC31A2,-0.065303454,0.858258301,0.947254351,25.96382
SLC31A2,-0.065303454,0.858258301,0.947254351,25.96382
SLC31A2,-0.065303454,0.858258301,0.947254351,25.96382
SLC31A2,-0.065303454,0.858258301,0.947254351,25.96382
FASTK,0.299220523,0.257851094,0.580959617,106.33741
FASTK,0.299220523,0.257851094,0.580959617,106.33741
FASTK,0.299220523,0.257851094,0.580959617,106.33741
FASTK,0.299220523,0.257851094,0.580959617,106.33741
FASTK,0.299220523,0.257851094,0.580959617,106.33741
FASTK,0.299220523,0.257851094,0.580959617,106.33741
FASTK,0.299220523,0.257851094,0.580959617,106.33741
FASTK,0.299220523,0.257851094,0.580959617,106.33741
FASTK,0.299220523,0.257851094,0.580959617,106.33741
FASTK,0.299220523,0.257851094,0.580959617,106.33741
FASTK,0.299220523,0.257851094,0.580959617,106.33741
FASTK,0.299220523,0.257851094,0.580959617,106.33741
FASTK,0.299220523,0.257851094,0.580959617,106.33741
FASTK,0.299220523,0.257851094,0.580959617,106.33741
FASTK,0.299220523,0.257851094,0.580959617,106.33741
CXCL1,-4.717623048,0.001076288,0.018437028,0.8142242
CXCL1,-4.717623048,0.001076288,0.018437028,0.8142242
CXCL1,-4.717623048,0.001076288,0.018437028,0.8142242
CXCL1,-4.717623048,0.001076288,0.018437028,0.8142242
CXCL1,-4.717623048,0.001076288,0.018437028,0.8142242
CXCL1,-4.717623048,0.001076288,0.018437028,0.8142242
CXCL1,-4.717623048,0.001076288,0.018437028,0.8142242
CXCL1,-4.717623048,0.001076288,0.018437028,0.8142242
CXCL1,-4.717623048,0.001076288,0.018437028,0.8142242
CXCL1,-4.717623048,0.001076288,0.018437028,0.8142242
CXCL1,-4.717623048,0.001076288,0.018437028,0.8142242
CXCL1,-4.717623048,0.001076288,0.018437028,0.8142242
CDKN2AIP,0.677491751,0.01296763,0.106189428,119.4176
CDKN2AIP,0.677491751,0.01296763,0.106189428,119.4176
CDKN2AIP,0.677491751,0.01296763,0.106189428,119.4176
CDKN2AIP,0.677491751,0.01296763,0.106189428,119.4176
CDKN2AIP,0.677491751,0.01296763,0.106189428,119.4176
CDKN2AIP,0.677491751,0.01296763,0.106189428,119.4176
CDKN2AIP,0.677491751,0.01296763,0.106189428,119.4176
CDKN2AIP,0.677491751,0.01296763,0.106189428,119.4176
CDKN2AIP,0.677491751,0.01296763,0.106189428,119.4176
CDKN2AIP,0.677491751,0.01296763,0.106189428,119.4176
CDKN2AIP,0.677491751,0.01296763,0.106189428,119.4176
CDKN2AIP,0.677491751,0.01296763,0.106189428,119.4176
CDKN2AIP,0.677491751,0.01296763,0.106189428,119.4176
CDKN2AIP,0.677491751,0.01296763,0.106189428,119.4176
CDKN2AIP,0.677491751,0.01296763,0.106189428,119.4176
CDKN2AIP,0.677491751,0.01296763,0.106189428,119.4176
CDKN2AIP,0.677491751,0.01296763,0.106189428,119.4176
CDKN2AIP,0.677491751,0.01296763,0.106189428,119.4176
CDKN2AIP,0.677491751,0.01296763,0.106189428,119.4176
CDKN2AIP,0.677491751,0.01296763,0.106189428,119.4176
ERBB2,1.307074757,0.211622053,0.529714866,9.573948
ERBB2,1.307074757,0.211622053,0.529714866,9.573948
ERBB2,1.307074757,0.211622053,0.529714866,9.573948
ERBB2,1.307074757,0.211622053,0.529714866,9.573948
ERBB2,1.307074757,0.211622053,0.529714866,9.573948
ERBB2,1.307074757,0.211622053,0.529714866,9.573948
ERBB2,1.307074757,0.211622053,0.529714866,9.573948
FBXO22,-0.116979894,0.71685402,0.892394457,23.80586
FBXO22,-0.116979894,0.71685402,0.892394457,23.80586
FBXO22,-0.116979894,0.71685402,0.892394457,23.80586
FBXO22,-0.116979894,0.71685402,0.892394457,23.80586
FBXO22,-0.116979894,0.71685402,0.892394457,23.80586
FBXO22,-0.116979894,0.71685402,0.892394457,23.80586
FBXO22,-0.116979894,0.71685402,0.892394457,23.80586
FBXO22,-0.116979894,0.71685402,0.892394457,23.80586
FBXO22,-0.116979894,0.71685402,0.892394457,23.80586
FBXO22,-0.116979894,0.71685402,0.892394457,23.80586
FBXO22,-0.116979894,0.71685402,0.892394457,23.80586
FBXO22,-0.116979894,0.71685402,0.892394457,23.80586
PRODH,-0.586838914,0.040206431,0.217767204,37.11876
PRODH,-0.586838914,0.040206431,0.217767204,37.11876
PRODH,-0.586838914,0.040206431,0.217767204,37.11876
PRODH,-0.586838914,0.040206431,0.217767204,37.11876
PRODH,-0.586838914,0.040206431,0.217767204,37.11876
PRODH,-0.586838914,0.040206431,0.217767204,37.11876
PRODH,-0.586838914,0.040206431,0.217767204,37.11876
PRODH,-0.586838914,0.040206431,0.217767204,37.11876
PRODH,-0.586838914,0.040206431,0.217767204,37.11876
PRODH,-0.586838914,0.040206431,0.217767204,37.11876
PRODH,-0.586838914,0.040206431,0.217767204,37.11876
PRODH,-0.586838914,0.040206431,0.217767204,37.11876
RBP1,1.84791489,6.22926E-08,4.85232E-06,92.02409
RBP1,1.84791489,6.22926E-08,4.85232E-06,92.02409
RBP1,1.84791489,6.22926E-08,4.85232E-06,92.02409
RBP1,1.84791489,6.22926E-08,4.85232E-06,92.02409
RBP1,1.84791489,6.22926E-08,4.85232E-06,92.02409
RBP1,1.84791489,6.22926E-08,4.85232E-06,92.02409
RBP1,1.84791489,6.22926E-08,4.85232E-06,92.02409
RBP1,1.84791489,6.22926E-08,4.85232E-06,92.02409
RBP1,1.84791489,6.22926E-08,4.85232E-06,92.02409
RBP1,1.84791489,6.22926E-08,4.85232E-06,92.02409
RBP1,1.84791489,6.22926E-08,4.85232E-06,92.02409
RBP1,1.84791489,6.22926E-08,4.85232E-06,92.02409
RBP1,1.84791489,6.22926E-08,4.85232E-06,92.02409
RBP1,1.84791489,6.22926E-08,4.85232E-06,92.02409
RBP1,1.84791489,6.22926E-08,4.85232E-06,92.02409
RBP1,1.84791489,6.22926E-08,4.85232E-06,92.02409
MDP1,-0.109517118,0.562311404,0.813613312,68.78818
MDP1,-0.109517118,0.562311404,0.813613312,68.78818
MDP1,-0.109517118,0.562311404,0.813613312,68.78818
MDP1,-0.109517118,0.562311404,0.813613312,68.78818
MDP1,-0.109517118,0.562311404,0.813613312,68.78818
MDP1,-0.109517118,0.562311404,0.813613312,68.78818
MDP1,-0.109517118,0.562311404,0.813613312,68.78818
MDP1,-0.109517118,0.562311404,0.813613312,68.78818
MDP1,-0.109517118,0.562311404,0.813613312,68.78818
MDP1,-0.109517118,0.562311404,0.813613312,68.78818
MDP1,-0.109517118,0.562311404,0.813613312,68.78818
MDP1,-0.109517118,0.562311404,0.813613312,68.78818
MDP1,-0.109517118,0.562311404,0.813613312,68.78818
MDP1,-0.109517118,0.562311404,0.813613312,68.78818
MDP1,-0.109517118,0.562311404,0.813613312,68.78818
MDP1,-0.109517118,0.562311404,0.813613312,68.78818
MDP1,-0.109517118,0.562311404,0.813613312,68.78818
MDP1,-0.109517118,0.562311404,0.813613312,68.78818
MDP1,-0.109517118,0.562311404,0.813613312,68.78818
MDP1,-0.109517118,0.562311404,0.813613312,68.78818
MDP1,-0.109517118,0.562311404,0.813613312,68.78818
HTRA1,0.737172571,0.032569666,0.192213817,52.10002
HTRA1,0.737172571,0.032569666,0.192213817,52.10002
HTRA1,0.737172571,0.032569666,0.192213817,52.10002
HTRA1,0.737172571,0.032569666,0.192213817,52.10002
HTRA1,0.737172571,0.032569666,0.192213817,52.10002
HTRA1,0.737172571,0.032569666,0.192213817,52.10002
HTRA1,0.737172571,0.032569666,0.192213817,52.10002
HTRA1,0.737172571,0.032569666,0.192213817,52.10002
HTRA1,0.737172571,0.032569666,0.192213817,52.10002
HTRA1,0.737172571,0.032569666,0.192213817,52.10002
HTRA1,0.737172571,0.032569666,0.192213817,52.10002
HTRA1,0.737172571,0.032569666,0.192213817,52.10002
HTRA1,0.737172571,0.032569666,0.192213817,52.10002
HTRA1,0.737172571,0.032569666,0.192213817,52.10002
HTRA1,0.737172571,0.032569666,0.192213817,52.10002
HTRA1,0.737172571,0.032569666,0.192213817,52.10002
HTRA1,0.737172571,0.032569666,0.192213817,52.10002
HTRA1,0.737172571,0.032569666,0.192213817,52.10002
HTRA1,0.737172571,0.032569666,0.192213817,52.10002
HTRA1,0.737172571,0.032569666,0.192213817,52.10002
HTRA1,0.737172571,0.032569666,0.192213817,52.10002
HTRA1,0.737172571,0.032569666,0.192213817,52.10002
HTRA1,0.737172571,0.032569666,0.192213817,52.10002
HTRA1,0.737172571,0.032569666,0.192213817,52.10002
HTRA1,0.737172571,0.032569666,0.192213817,52.10002
HTRA1,0.737172571,0.032569666,0.192213817,52.10002
IRF1,0.416336229,0.103472246,0.371745056,40.83949
IRF1,0.416336229,0.103472246,0.371745056,40.83949
IRF1,0.416336229,0.103472246,0.371745056,40.83949
IRF1,0.416336229,0.103472246,0.371745056,40.83949
IRF1,0.416336229,0.103472246,0.371745056,40.83949
IRF1,0.416336229,0.103472246,0.371745056,40.83949
IRF1,0.416336229,0.103472246,0.371745056,40.83949
IRF1,0.416336229,0.103472246,0.371745056,40.83949
IRF1,0.416336229,0.103472246,0.371745056,40.83949
PAK4,-0.635993756,0.218751812,0.536718572,14.97673
PAK4,-0.635993756,0.218751812,0.536718572,14.97673
PAK4,-0.635993756,0.218751812,0.536718572,14.97673
PAK4,-0.635993756,0.218751812,0.536718572,14.97673
PAK4,-0.635993756,0.218751812,0.536718572,14.97673
PAK4,-0.635993756,0.218751812,0.536718572,14.97673
PAK4,-0.635993756,0.218751812,0.536718572,14.97673
PAK4,-0.635993756,0.218751812,0.536718572,14.97673
PAK4,-0.635993756,0.218751812,0.536718572,14.97673
PAK4,-0.635993756,0.218751812,0.536718572,14.97673
PAK4,-0.635993756,0.218751812,0.536718572,14.97673
PAK4,-0.635993756,0.218751812,0.536718572,14.97673
PAK4,-0.635993756,0.218751812,0.536718572,14.97673
PAK4,-0.635993756,0.218751812,0.536718572,14.97673
PAK4,-0.635993756,0.218751812,0.536718572,14.97673
PAK4,-0.635993756,0.218751812,0.536718572,14.97673
CDK18,-0.384214821,0.683519823,0.877052624,7.456913
CDK18,-0.384214821,0.683519823,0.877052624,7.456913
CDK18,-0.384214821,0.683519823,0.877052624,7.456913
CDK18,-0.384214821,0.683519823,0.877052624,7.456913
CDK18,-0.384214821,0.683519823,0.877052624,7.456913
CDK18,-0.384214821,0.683519823,0.877052624,7.456913
CDK18,-0.384214821,0.683519823,0.877052624,7.456913
CDK18,-0.384214821,0.683519823,0.877052624,7.456913
STAT3,0.110444022,0.53093999,0.795952453,128.41646
STAT3,0.110444022,0.53093999,0.795952453,128.41646
STAT3,0.110444022,0.53093999,0.795952453,128.41646
STAT3,0.110444022,0.53093999,0.795952453,128.41646
STAT3,0.110444022,0.53093999,0.795952453,128.41646
STAT3,0.110444022,0.53093999,0.795952453,128.41646
STAT3,0.110444022,0.53093999,0.795952453,128.41646
STAT3,0.110444022,0.53093999,0.795952453,128.41646
STAT3,0.110444022,0.53093999,0.795952453,128.41646
STAT3,0.110444022,0.53093999,0.795952453,128.41646
STAT3,0.110444022,0.53093999,0.795952453,128.41646
STAT3,0.110444022,0.53093999,0.795952453,128.41646
STAT3,0.110444022,0.53093999,0.795952453,128.41646
STAT3,0.110444022,0.53093999,0.795952453,128.41646
STAT3,0.110444022,0.53093999,0.795952453,128.41646
STAT3,0.110444022,0.53093999,0.795952453,128.41646
STAT3,0.110444022,0.53093999,0.795952453,128.41646
STAT3,0.110444022,0.53093999,0.795952453,128.41646
TMEM9B,0.227458205,0.228485223,0.548773976,83.38498
TMEM9B,0.227458205,0.228485223,0.548773976,83.38498
TMEM9B,0.227458205,0.228485223,0.548773976,83.38498
TMEM9B,0.227458205,0.228485223,0.548773976,83.38498
TMEM9B,0.227458205,0.228485223,0.548773976,83.38498
TMEM9B,0.227458205,0.228485223,0.548773976,83.38498
TMEM9B,0.227458205,0.228485223,0.548773976,83.38498
TMEM9B,0.227458205,0.228485223,0.548773976,83.38498
TMEM9B,0.227458205,0.228485223,0.548773976,83.38498
TMEM9B,0.227458205,0.228485223,0.548773976,83.38498
TMEM9B,0.227458205,0.228485223,0.548773976,83.38498
TMEM9B,0.227458205,0.228485223,0.548773976,83.38498
TMEM9B,0.227458205,0.228485223,0.548773976,83.38498
TMEM9B,0.227458205,0.228485223,0.548773976,83.38498
TMEM9B,0.227458205,0.228485223,0.548773976,83.38498
TMEM9B,0.227458205,0.228485223,0.548773976,83.38498
YPEL3,0.243252512,0.101874641,0.36854234,137.61265
YPEL3,0.243252512,0.101874641,0.36854234,137.61265
YPEL3,0.243252512,0.101874641,0.36854234,137.61265
YPEL3,0.243252512,0.101874641,0.36854234,137.61265
YPEL3,0.243252512,0.101874641,0.36854234,137.61265
YPEL3,0.243252512,0.101874641,0.36854234,137.61265
NRAS,-0.007022657,0.971560209,0.99181147,117.3677
NRAS,-0.007022657,0.971560209,0.99181147,117.3677
NRAS,-0.007022657,0.971560209,0.99181147,117.3677
NRAS,-0.007022657,0.971560209,0.99181147,117.3677
NRAS,-0.007022657,0.971560209,0.99181147,117.3677
NRAS,-0.007022657,0.971560209,0.99181147,117.3677
NRAS,-0.007022657,0.971560209,0.99181147,117.3677
NRAS,-0.007022657,0.971560209,0.99181147,117.3677
NRAS,-0.007022657,0.971560209,0.99181147,117.3677
NRAS,-0.007022657,0.971560209,0.99181147,117.3677
NRAS,-0.007022657,0.971560209,0.99181147,117.3677
NRAS,-0.007022657,0.971560209,0.99181147,117.3677
NRAS,-0.007022657,0.971560209,0.99181147,117.3677
NRAS,-0.007022657,0.971560209,0.99181147,117.3677
NRAS,-0.007022657,0.971560209,0.99181147,117.3677
NRAS,-0.007022657,0.971560209,0.99181147,117.3677
NRAS,-0.007022657,0.971560209,0.99181147,117.3677
NRAS,-0.007022657,0.971560209,0.99181147,117.3677
NRAS,-0.007022657,0.971560209,0.99181147,117.3677
NRAS,-0.007022657,0.971560209,0.99181147,117.3677
NRAS,-0.007022657,0.971560209,0.99181147,117.3677
NRAS,-0.007022657,0.971560209,0.99181147,117.3677
NRAS,-0.007022657,0.971560209,0.99181147,117.3677
NRAS,-0.007022657,0.971560209,0.99181147,117.3677
SMURF2,0.597292765,0.026363761,0.167591316,99.94633
SMURF2,0.597292765,0.026363761,0.167591316,99.94633
SMURF2,0.597292765,0.026363761,0.167591316,99.94633
SMURF2,0.597292765,0.026363761,0.167591316,99.94633
SMURF2,0.597292765,0.026363761,0.167591316,99.94633
SMURF2,0.597292765,0.026363761,0.167591316,99.94633
SMURF2,0.597292765,0.026363761,0.167591316,99.94633
SMURF2,0.597292765,0.026363761,0.167591316,99.94633
SMURF2,0.597292765,0.026363761,0.167591316,99.94633
SMURF2,0.597292765,0.026363761,0.167591316,99.94633
SMURF2,0.597292765,0.026363761,0.167591316,99.94633
SMURF2,0.597292765,0.026363761,0.167591316,99.94633
SMURF2,0.597292765,0.026363761,0.167591316,99.94633
SMURF2,0.597292765,0.026363761,0.167591316,99.94633
SMURF2,0.597292765,0.026363761,0.167591316,99.94633
SMURF2,0.597292765,0.026363761,0.167591316,99.94633
SMURF2,0.597292765,0.026363761,0.167591316,99.94633
SMURF2,0.597292765,0.026363761,0.167591316,99.94633
SMURF2,0.597292765,0.026363761,0.167591316,99.94633
SMURF2,0.597292765,0.026363761,0.167591316,99.94633
SMURF2,0.597292765,0.026363761,0.167591316,99.94633
ULK3,0.405304577,0.381904591,0.695328046,10.758662
ULK3,0.405304577,0.381904591,0.695328046,10.758662
ULK3,0.405304577,0.381904591,0.695328046,10.758662
ULK3,0.405304577,0.381904591,0.695328046,10.758662
ULK3,0.405304577,0.381904591,0.695328046,10.758662
ULK3,0.405304577,0.381904591,0.695328046,10.758662
TRIM28,-1.299898436,2.19946E-07,1.51039E-05,57.10909
TRIM28,-1.299898436,2.19946E-07,1.51039E-05,57.10909
TRIM28,-1.299898436,2.19946E-07,1.51039E-05,57.10909
TRIM28,-1.299898436,2.19946E-07,1.51039E-05,57.10909
TRIM28,-1.299898436,2.19946E-07,1.51039E-05,57.10909
TRIM28,-1.299898436,2.19946E-07,1.51039E-05,57.10909
TRIM28,-1.299898436,2.19946E-07,1.51039E-05,57.10909
TRIM28,-1.299898436,2.19946E-07,1.51039E-05,57.10909
TRIM28,-1.299898436,2.19946E-07,1.51039E-05,57.10909
TRIM28,-1.299898436,2.19946E-07,1.51039E-05,57.10909
ARID4B,0.374630577,0.030028226,0.182229434,210.4322
ARID4B,0.374630577,0.030028226,0.182229434,210.4322
ARID4B,0.374630577,0.030028226,0.182229434,210.4322
ARID4B,0.374630577,0.030028226,0.182229434,210.4322
ARID4B,0.374630577,0.030028226,0.182229434,210.4322
ARID4B,0.374630577,0.030028226,0.182229434,210.4322
ARID4B,0.374630577,0.030028226,0.182229434,210.4322
CD34,0.407432082,0.248934179,0.571683727,26.00891
CD34,0.407432082,0.248934179,0.571683727,26.00891
CD34,0.407432082,0.248934179,0.571683727,26.00891
CD34,0.407432082,0.248934179,0.571683727,26.00891
CD34,0.407432082,0.248934179,0.571683727,26.00891
CD34,0.407432082,0.248934179,0.571683727,26.00891
CD34,0.407432082,0.248934179,0.571683727,26.00891
CD34,0.407432082,0.248934179,0.571683727,26.00891
CD34,0.407432082,0.248934179,0.571683727,26.00891
CD34,0.407432082,0.248934179,0.571683727,26.00891
CD34,0.407432082,0.248934179,0.571683727,26.00891
CD34,0.407432082,0.248934179,0.571683727,26.00891
CD34,0.407432082,0.248934179,0.571683727,26.00891
CD34,0.407432082,0.248934179,0.571683727,26.00891
CD34,0.407432082,0.248934179,0.571683727,26.00891
CD34,0.407432082,0.248934179,0.571683727,26.00891
CD34,0.407432082,0.248934179,0.571683727,26.00891
CD34,0.407432082,0.248934179,0.571683727,26.00891
CD34,0.407432082,0.248934179,0.571683727,26.00891
CD34,0.407432082,0.248934179,0.571683727,26.00891
CD34,0.407432082,0.248934179,0.571683727,26.00891
FANCD2,-4.858370602,6.83346E-10,8.04447E-08,0.9280058
FANCD2,-4.858370602,6.83346E-10,8.04447E-08,0.9280058
FANCD2,-4.858370602,6.83346E-10,8.04447E-08,0.9280058
FANCD2,-4.858370602,6.83346E-10,8.04447E-08,0.9280058
FANCD2,-4.858370602,6.83346E-10,8.04447E-08,0.9280058
FANCD2,-4.858370602,6.83346E-10,8.04447E-08,0.9280058
FANCD2,-4.858370602,6.83346E-10,8.04447E-08,0.9280058
FANCD2,-4.858370602,6.83346E-10,8.04447E-08,0.9280058
FANCD2,-4.858370602,6.83346E-10,8.04447E-08,0.9280058
FANCD2,-4.858370602,6.83346E-10,8.04447E-08,0.9280058
FANCD2,-4.858370602,6.83346E-10,8.04447E-08,0.9280058
FANCD2,-4.858370602,6.83346E-10,8.04447E-08,0.9280058
FANCD2,-4.858370602,6.83346E-10,8.04447E-08,0.9280058
FANCD2,-4.858370602,6.83346E-10,8.04447E-08,0.9280058
FANCD2,-4.858370602,6.83346E-10,8.04447E-08,0.9280058
FANCD2,-4.858370602,6.83346E-10,8.04447E-08,0.9280058
SPARC,0.460488998,0.295877413,0.618644005,366.4551
SPARC,0.460488998,0.295877413,0.618644005,366.4551
SPARC,0.460488998,0.295877413,0.618644005,366.4551
SPARC,0.460488998,0.295877413,0.618644005,366.4551
SPARC,0.460488998,0.295877413,0.618644005,366.4551
SPARC,0.460488998,0.295877413,0.618644005,366.4551
SPARC,0.460488998,0.295877413,0.618644005,366.4551
SPARC,0.460488998,0.295877413,0.618644005,366.4551
SPARC,0.460488998,0.295877413,0.618644005,366.4551
SPARC,0.460488998,0.295877413,0.618644005,366.4551
SPARC,0.460488998,0.295877413,0.618644005,366.4551
SPARC,0.460488998,0.295877413,0.618644005,366.4551
SPARC,0.460488998,0.295877413,0.618644005,366.4551
SPARC,0.460488998,0.295877413,0.618644005,366.4551
SPARC,0.460488998,0.295877413,0.618644005,366.4551
SPARC,0.460488998,0.295877413,0.618644005,366.4551
SPARC,0.460488998,0.295877413,0.618644005,366.4551
SPARC,0.460488998,0.295877413,0.618644005,366.4551
SPARC,0.460488998,0.295877413,0.618644005,366.4551
SPARC,0.460488998,0.295877413,0.618644005,366.4551
SPARC,0.460488998,0.295877413,0.618644005,366.4551
SPARC,0.460488998,0.295877413,0.618644005,366.4551
PEBP1,-0.298301755,0.070805591,0.300880036,112.0275
PEBP1,-0.298301755,0.070805591,0.300880036,112.0275
PEBP1,-0.298301755,0.070805591,0.300880036,112.0275
PEBP1,-0.298301755,0.070805591,0.300880036,112.0275
PEBP1,-0.298301755,0.070805591,0.300880036,112.0275
PEBP1,-0.298301755,0.070805591,0.300880036,112.0275
PEBP1,-0.298301755,0.070805591,0.300880036,112.0275
PEBP1,-0.298301755,0.070805591,0.300880036,112.0275
IGFBP3,0.489300182,0.543148013,0.803028182,16.22603
IGFBP3,0.489300182,0.543148013,0.803028182,16.22603
IGFBP3,0.489300182,0.543148013,0.803028182,16.22603
IGFBP3,0.489300182,0.543148013,0.803028182,16.22603
IGFBP3,0.489300182,0.543148013,0.803028182,16.22603
IGFBP3,0.489300182,0.543148013,0.803028182,16.22603
